image_id,bbox_count,source,stratify_group,fold5
7ccd0f00c,32,arvalis_1,arvalis_1_2,3
7d0d1f2f4,46,arvalis_3,arvalis_3_3,4
7d574da3d,23,inrae_1,inrae_1_1,4
7d5af5b74,53,rres_1,rres_1_3,2
7d6074b93,49,arvalis_1,arvalis_1_3,3
7d6cc4b2a,15,usask_1,usask_1_1,4
7d827f03c,58,ethz_1,ethz_1_3,1
7dac36eaa,61,rres_1,rres_1_4,4
7de1fc333,24,inrae_1,inrae_1_1,2
7de5ba231,53,ethz_1,ethz_1_3,0
7df975b07,72,ethz_1,ethz_1_4,2
7e011d07b,54,arvalis_1,arvalis_1_3,3
7e0523b81,55,arvalis_3,arvalis_3_3,0
7e18f16b8,30,rres_1,rres_1_2,4
7e1a10f51,30,inrae_1,inrae_1_2,0
7e1caf1f7,0,unknown,unknown_0,0
7e416089d,55,ethz_1,ethz_1_3,0
7e69fb4da,52,ethz_1,ethz_1_3,0
7e6a307fd,72,rres_1,rres_1_4,2
7e73872ad,25,rres_1,rres_1_1,4
7e75b3e43,29,usask_1,usask_1_1,4
7e971fbec,45,arvalis_3,arvalis_3_3,3
7ea16f78f,51,rres_1,rres_1_3,0
7ea965d99,82,ethz_1,ethz_1_5,4
7eb1333b8,61,ethz_1,ethz_1_4,2
7ebf61d5a,52,arvalis_1,arvalis_1_3,1
7ec61f6ab,89,ethz_1,ethz_1_5,1
7efb28abc,38,rres_1,rres_1_2,2
7eff8d967,32,rres_1,rres_1_2,1
7f01525b1,49,rres_1,rres_1_3,2
7f065f0ec,59,arvalis_3,arvalis_3_3,1
7f0e525f3,25,rres_1,rres_1_1,3
7f1833df2,54,arvalis_1,arvalis_1_3,0
7f4d07cc0,23,rres_1,rres_1_1,1
7f4f977bf,45,arvalis_1,arvalis_1_3,4
7f84d451f,43,arvalis_1,arvalis_1_2,4
7fc944a16,54,arvalis_3,arvalis_3_3,1
7fc9fe138,15,usask_1,usask_1_1,2
7fcfe0ae1,68,ethz_1,ethz_1_4,0
7fd06d0d9,71,ethz_1,ethz_1_4,4
7fd1d7a57,59,arvalis_1,arvalis_1_3,0
7ff95f9ec,45,arvalis_1,arvalis_1_3,0
80111be66,39,arvalis_1,arvalis_1_2,0
80833051d,68,ethz_1,ethz_1_4,2
8083f65f2,58,arvalis_1,arvalis_1_3,2
809d816dd,35,arvalis_1,arvalis_1_2,0
809f14a6a,22,arvalis_3,arvalis_3_1,1
80c30181b,75,ethz_1,ethz_1_5,0
80d3bc82b,45,arvalis_1,arvalis_1_3,3
80d651f47,40,usask_1,usask_1_2,2
80dbba8a7,39,arvalis_1,arvalis_1_2,2
80e6b6670,55,arvalis_3,arvalis_3_3,3
80ea429bf,41,arvalis_1,arvalis_1_2,0
80f1cb7ee,39,arvalis_3,arvalis_3_2,3
81020ba1b,79,ethz_1,ethz_1_5,4
810aba893,40,rres_1,rres_1_2,0
8115795f7,36,rres_1,rres_1_2,1
8176735c1,47,arvalis_3,arvalis_3_3,3
817ab3693,16,arvalis_3,arvalis_3_1,3
818abfa22,48,arvalis_1,arvalis_1_3,0
81b76f372,37,rres_1,rres_1_2,1
81d47ffe8,47,arvalis_3,arvalis_3_3,3
81e06a4cd,25,arvalis_3,arvalis_3_1,4
81eb8a758,36,arvalis_3,arvalis_3_2,0
81efcfbdd,58,rres_1,rres_1_3,4
8200547cf,47,rres_1,rres_1_3,4
8201b54e5,30,inrae_1,inrae_1_2,2
8224baba4,89,ethz_1,ethz_1_5,4
82344bf14,61,arvalis_3,arvalis_3_4,4
823c71a4b,75,ethz_1,ethz_1_5,0
824121036,75,ethz_1,ethz_1_5,3
826d92f06,21,usask_1,usask_1_1,3
82775d15c,27,arvalis_1,arvalis_1_1,3
82890548b,30,arvalis_1,arvalis_1_2,2
82b734b58,58,ethz_1,ethz_1_3,2
82f65a5ca,51,arvalis_1,arvalis_1_3,0
82f88bab4,43,arvalis_1,arvalis_1_2,2
8301297cc,31,arvalis_1,arvalis_1_2,0
8302fe8b8,33,usask_1,usask_1_2,4
830ec2411,62,arvalis_3,arvalis_3_4,3
8311f2e1f,9,inrae_1,inrae_1_0,3
832555118,81,ethz_1,ethz_1_5,4
832cf59eb,26,arvalis_3,arvalis_3_1,3
833577238,54,rres_1,rres_1_3,3
834690a35,51,arvalis_3,arvalis_3_3,4
83521e96e,53,arvalis_1,arvalis_1_3,0
83842ec14,5,arvalis_3,arvalis_3_0,3
838e29709,32,arvalis_1,arvalis_1_2,4
839814a17,63,ethz_1,ethz_1_4,1
83995f53f,48,arvalis_3,arvalis_3_3,3
83a5d8ac8,23,usask_1,usask_1_1,0
83a94fc79,0,unknown,unknown_0,4
83aae58fa,29,arvalis_3,arvalis_3_1,2
83b801148,69,ethz_1,ethz_1_4,4
83bfee8fd,49,arvalis_1,arvalis_1_3,1
83f971b12,19,arvalis_3,arvalis_3_1,4
84053c39b,17,arvalis_3,arvalis_3_1,0
8405c37aa,69,ethz_1,ethz_1_4,3
8417e5762,58,ethz_1,ethz_1_3,2
8425a537b,0,unknown,unknown_0,3
84411af4b,49,arvalis_1,arvalis_1_3,2
844d5bd76,57,arvalis_1,arvalis_1_3,2
8473a95f7,73,ethz_1,ethz_1_4,3
848e992bd,31,rres_1,rres_1_2,0
849061b2b,23,inrae_1,inrae_1_1,3
8498f5a6c,18,arvalis_2,arvalis_2_1,4
84a5579db,23,arvalis_3,arvalis_3_1,1
84a6298a3,27,usask_1,usask_1_1,2
84c56dc93,35,arvalis_1,arvalis_1_2,4
84cdd23e4,27,arvalis_2,arvalis_2_1,4
84d4ca3d3,44,arvalis_1,arvalis_1_2,2
84d992b88,24,arvalis_2,arvalis_2_1,3
84e6957ae,54,ethz_1,ethz_1_3,4
84f077ae5,87,ethz_1,ethz_1_5,4
84f805c08,63,ethz_1,ethz_1_4,1
85189f1bf,78,ethz_1,ethz_1_5,1
8549afcd5,54,arvalis_1,arvalis_1_3,0
854b60f75,34,arvalis_1,arvalis_1_2,3
855ca82c7,59,arvalis_3,arvalis_3_3,1
85631af25,29,arvalis_2,arvalis_2_1,0
85c3c061a,64,ethz_1,ethz_1_4,1
85c9f89e3,49,arvalis_1,arvalis_1_3,2
85e11a8bc,51,usask_1,usask_1_3,3
85e3ce681,17,arvalis_2,arvalis_2_1,3
85f4d894b,44,arvalis_1,arvalis_1_2,2
86296fc32,1,arvalis_3,arvalis_3_0,4
863e0253e,21,usask_1,usask_1_1,3
864210505,39,usask_1,usask_1_2,4
86426e386,54,rres_1,rres_1_3,0
86494833f,73,ethz_1,ethz_1_4,4
864bafe51,41,arvalis_1,arvalis_1_2,3
866a328af,79,ethz_1,ethz_1_5,1
868b0ff7e,28,arvalis_1,arvalis_1_1,3
86a279fe3,57,arvalis_1,arvalis_1_3,4
86a6ad825,54,ethz_1,ethz_1_3,3
86aaf56ab,80,ethz_1,ethz_1_5,3
86b658350,23,arvalis_3,arvalis_3_1,3
86b661ae0,28,arvalis_1,arvalis_1_1,3
86d6bcafe,64,arvalis_1,arvalis_1_4,1
86e843e5e,57,ethz_1,ethz_1_3,1
86fc02294,20,inrae_1,inrae_1_1,0
87196861b,65,arvalis_1,arvalis_1_4,3
875f97516,61,ethz_1,ethz_1_4,2
8764d55c1,37,rres_1,rres_1_2,2
876d458f2,21,arvalis_2,arvalis_2_1,4
876e9fc9b,62,ethz_1,ethz_1_4,0
877827fb3,44,arvalis_1,arvalis_1_2,4
8782ac4b6,70,ethz_1,ethz_1_4,2
87998b065,39,arvalis_3,arvalis_3_2,1
879d8a9d2,24,arvalis_2,arvalis_2_1,1
87a0373b2,39,rres_1,rres_1_2,4
87a35ba94,58,arvalis_1,arvalis_1_3,4
87c24665e,19,arvalis_3,arvalis_3_1,0
87c6acaae,29,arvalis_1,arvalis_1_1,4
87d232ff4,13,arvalis_3,arvalis_3_0,3
88114e632,65,ethz_1,ethz_1_4,3
88136bbdd,68,ethz_1,ethz_1_4,2
8841bcb77,49,arvalis_1,arvalis_1_3,4
8851db816,64,ethz_1,ethz_1_4,1
88707bd69,48,arvalis_1,arvalis_1_3,4
88a2a7edd,11,inrae_1,inrae_1_0,3
88a891a39,90,ethz_1,ethz_1_6,4
88dc94b76,14,usask_1,usask_1_0,4
88f3e7313,15,arvalis_3,arvalis_3_1,2
890182186,33,inrae_1,inrae_1_2,4
8930b9069,29,arvalis_3,arvalis_3_1,3
8930c88da,59,ethz_1,ethz_1_3,4
89376d6f5,47,arvalis_1,arvalis_1_3,4
893938464,25,arvalis_2,arvalis_2_1,2
8947f1a02,28,usask_1,usask_1_1,3
894baab2e,33,arvalis_1,arvalis_1_2,3
895420d9f,21,usask_1,usask_1_1,3
8957ffae2,20,inrae_1,inrae_1_1,1
897b97c11,77,ethz_1,ethz_1_5,0
89d2fcb7c,37,arvalis_1,arvalis_1_2,4
89fb3f19c,44,rres_1,rres_1_2,3
89fc62745,21,usask_1,usask_1_1,4
89fe13786,53,rres_1,rres_1_3,3
8a24885c6,35,rres_1,rres_1_2,0
8a29ab483,58,ethz_1,ethz_1_3,4
8a3543c3b,56,rres_1,rres_1_3,4
8a3f6d1fe,54,arvalis_1,arvalis_1_3,3
8a4c0d077,12,arvalis_3,arvalis_3_0,2
8a5310dc4,51,arvalis_1,arvalis_1_3,1
8a5658897,38,arvalis_1,arvalis_1_2,3
8a5741c74,37,arvalis_1,arvalis_1_2,2
8a5c7ac65,50,arvalis_1,arvalis_1_3,0
8a5cb62db,0,unknown,unknown_0,4
8a702e7da,49,ethz_1,ethz_1_3,1
8a7178ad5,18,arvalis_3,arvalis_3_1,1
8a7324c84,15,arvalis_3,arvalis_3_1,1
8a7d9b4b0,43,arvalis_1,arvalis_1_2,1
8a8df1c28,4,arvalis_3,arvalis_3_0,4
8a948e84b,72,ethz_1,ethz_1_4,1
8ad93457c,32,arvalis_1,arvalis_1_2,4
8af29abc4,66,ethz_1,ethz_1_4,1
8af3fc5af,53,arvalis_1,arvalis_1_3,0
8af4b7288,20,arvalis_3,arvalis_3_1,3
8af6246a7,73,ethz_1,ethz_1_4,0
8afea785a,44,arvalis_3,arvalis_3_2,3
8b12ac747,39,arvalis_1,arvalis_1_2,4
8b2f86ea1,36,arvalis_1,arvalis_1_2,1
8b342101d,42,arvalis_1,arvalis_1_2,0
8b41eb776,55,arvalis_1,arvalis_1_3,0
8b558e9e3,31,usask_1,usask_1_2,2
8b67401f1,54,arvalis_3,arvalis_3_3,3
8b7d61473,16,arvalis_3,arvalis_3_1,0
8b89a4833,25,arvalis_2,arvalis_2_1,1
8b91f99a6,58,ethz_1,ethz_1_3,1
8b963f326,42,arvalis_1,arvalis_1_2,3
8b9adf007,40,arvalis_1,arvalis_1_2,0
8ba166588,44,arvalis_3,arvalis_3_2,1
8bad19780,66,ethz_1,ethz_1_4,2
8bc56fb34,44,arvalis_1,arvalis_1_2,4
8bd104266,47,arvalis_1,arvalis_1_3,2
8bd3806b7,86,ethz_1,ethz_1_5,2
8c05f24c4,54,ethz_1,ethz_1_3,2
8c4bdc8ba,47,arvalis_1,arvalis_1_3,1
8c5a33b46,47,rres_1,rres_1_3,2
8c627af48,45,arvalis_1,arvalis_1_3,0
8c8ab21bc,84,ethz_1,ethz_1_5,2
8ca10d124,4,arvalis_3,arvalis_3_0,1
8cad1a1e0,68,ethz_1,ethz_1_4,2
8cdf2f9f9,20,arvalis_3,arvalis_3_1,1
8d066eb98,61,arvalis_1,arvalis_1_4,1
8d0b36c74,38,rres_1,rres_1_2,4
8d11a0488,30,arvalis_1,arvalis_1_2,4
8d25532a5,34,arvalis_1,arvalis_1_2,2
8d2a27ac7,66,ethz_1,ethz_1_4,3
8d2b5b90e,27,arvalis_1,arvalis_1_1,3
8d318219c,60,ethz_1,ethz_1_4,4
8d4ad2942,79,ethz_1,ethz_1_5,2
8d4f8b1cc,43,rres_1,rres_1_2,4
8d6bb70e5,26,usask_1,usask_1_1,3
8d9aaa54d,31,rres_1,rres_1_2,0
8daf0da72,57,arvalis_1,arvalis_1_3,3
8dcecab03,69,ethz_1,ethz_1_4,4
8dd8f0ca6,89,ethz_1,ethz_1_5,2
8de789df8,0,unknown,unknown_0,3
8e132157b,45,arvalis_1,arvalis_1_3,4
8e1543437,84,arvalis_1,arvalis_1_5,2
8e2f178d1,36,arvalis_1,arvalis_1_2,0
8e862faf8,45,arvalis_1,arvalis_1_3,2
8ea56fe8f,28,rres_1,rres_1_1,2
8ebda8cba,40,arvalis_1,arvalis_1_2,4
8ecb44432,59,ethz_1,ethz_1_3,3
8f03c71fe,42,arvalis_1,arvalis_1_2,0
8f0434556,42,arvalis_1,arvalis_1_2,1
8f05b9e06,8,usask_1,usask_1_0,3
8f06b77e5,50,arvalis_1,arvalis_1_3,1
8f1d02616,76,ethz_1,ethz_1_5,4
8f3e2b4e8,53,arvalis_3,arvalis_3_3,0
8f4d1ad4e,20,arvalis_3,arvalis_3_1,2
8f507b3f7,25,rres_1,rres_1_1,0
8f54c057d,28,arvalis_1,arvalis_1_1,1
8f5e128e3,67,ethz_1,ethz_1_4,4
8f65fc2b9,73,ethz_1,ethz_1_4,4
8f796ab69,82,arvalis_1,arvalis_1_5,1
8f801ee53,41,arvalis_1,arvalis_1_2,4
8f877bc06,53,ethz_1,ethz_1_3,1
8fb3138d9,65,ethz_1,ethz_1_4,4
8fb545c05,38,arvalis_1,arvalis_1_2,1
8fdab2078,64,arvalis_1,arvalis_1_4,4
8fee7acd5,34,arvalis_1,arvalis_1_2,1
8ffe2f23a,64,rres_1,rres_1_4,1
900d273d2,69,ethz_1,ethz_1_4,0
900dd018d,89,ethz_1,ethz_1_5,0
90184122e,22,arvalis_2,arvalis_2_1,2
901a650fb,70,ethz_1,ethz_1_4,0
901e23e9b,37,arvalis_2,arvalis_2_2,3
901ee2848,53,ethz_1,ethz_1_3,2
9043b1fcf,30,arvalis_1,arvalis_1_2,3
9052c4be4,16,arvalis_2,arvalis_2_1,1
90677210d,31,arvalis_1,arvalis_1_2,2
9071d1211,67,arvalis_1,arvalis_1_4,1
90a4c6bf9,33,inrae_1,inrae_1_2,2
90a725e8b,67,ethz_1,ethz_1_4,2
90b494625,60,ethz_1,ethz_1_4,0
90d0bcc83,40,arvalis_1,arvalis_1_2,2
90dae4a54,38,arvalis_1,arvalis_1_2,3
9140498c3,30,arvalis_3,arvalis_3_2,3
9181010cc,37,usask_1,usask_1_2,1
9182c159f,70,ethz_1,ethz_1_4,0
91a285076,32,usask_1,usask_1_2,1
91b435dbb,3,arvalis_3,arvalis_3_0,2
91c7fb84e,63,rres_1,rres_1_4,1
91c9c8b5e,45,arvalis_1,arvalis_1_3,3
91c9d9c38,33,usask_1,usask_1_2,1
91d4e3750,0,unknown,unknown_0,2
91ef6ef2b,60,rres_1,rres_1_4,3
91f19054e,28,arvalis_3,arvalis_3_1,4
91fb0d442,29,arvalis_1,arvalis_1_1,3
91fefb8e4,16,usask_1,usask_1_1,0
920923400,55,ethz_1,ethz_1_3,0
920d0cdad,25,arvalis_2,arvalis_2_1,1
92a875c63,46,arvalis_1,arvalis_1_3,4
92b234199,16,arvalis_3,arvalis_3_1,4
92c083d34,58,rres_1,rres_1_3,2
92c92d40d,35,usask_1,usask_1_2,3
92dbf3418,15,arvalis_2,arvalis_2_1,4
92f3b252f,6,arvalis_3,arvalis_3_0,3
92f5a5ad3,68,ethz_1,ethz_1_4,1
9302b9512,90,ethz_1,ethz_1_6,3
931820800,28,arvalis_3,arvalis_3_1,3
93224e554,21,inrae_1,inrae_1_1,3
93648317d,23,inrae_1,inrae_1_1,3
9386badca,76,ethz_1,ethz_1_5,2
939c5d28b,44,ethz_1,ethz_1_2,2
93abe3225,43,arvalis_1,arvalis_1_2,3
93ad786cf,51,arvalis_1,arvalis_1_3,3
93aff3b78,22,arvalis_3,arvalis_3_1,1
93bad1af2,29,rres_1,rres_1_1,0
93be53f09,24,arvalis_3,arvalis_3_1,3
93c9d721e,33,rres_1,rres_1_2,2
93d056da6,49,rres_1,rres_1_3,1
93d67b171,29,usask_1,usask_1_1,4
93de65f55,41,rres_1,rres_1_2,0
93e906638,61,ethz_1,ethz_1_4,2
93f9b571e,68,ethz_1,ethz_1_4,2
94265d02a,62,rres_1,rres_1_4,0
944c60a15,55,arvalis_1,arvalis_1_3,4
9458dee84,72,ethz_1,ethz_1_4,3
947117f47,64,rres_1,rres_1_4,3
948c989ef,54,rres_1,rres_1_3,1
94aee84d6,56,rres_1,rres_1_3,2
94b3764f6,82,ethz_1,ethz_1_5,1
94e3ee08b,54,rres_1,rres_1_3,1
94ea18562,67,ethz_1,ethz_1_4,4
94edec090,20,arvalis_1,arvalis_1_1,1
94f338c6d,61,ethz_1,ethz_1_4,0
94f80c57a,26,inrae_1,inrae_1_1,3
95027fbd4,63,ethz_1,ethz_1_4,2
950935ac1,43,arvalis_1,arvalis_1_2,2
9522e96d8,47,arvalis_1,arvalis_1_3,2
952ce366b,27,arvalis_3,arvalis_3_1,4
952e7d15c,0,unknown,unknown_0,0
9546777f4,43,arvalis_1,arvalis_1_2,3
9561a71a0,38,arvalis_3,arvalis_3_2,0
956c1d252,75,ethz_1,ethz_1_5,1
958c0ad3d,65,ethz_1,ethz_1_4,3
9595d8dc6,40,arvalis_1,arvalis_1_2,2
95b0a4ff7,64,ethz_1,ethz_1_4,4
95d633618,26,arvalis_1,arvalis_1_1,1
95ee952ba,69,rres_1,rres_1_4,1
960385146,23,arvalis_1,arvalis_1_1,0
9613afcb6,23,arvalis_2,arvalis_2_1,1
9617b0de8,68,arvalis_3,arvalis_3_4,4
962ccb192,34,arvalis_1,arvalis_1_2,0
96367fda5,16,arvalis_2,arvalis_2_1,0
9637519d2,38,arvalis_3,arvalis_3_2,3
9644dd8a1,31,arvalis_1,arvalis_1_2,3
9658b9c3c,39,rres_1,rres_1_2,3
965b39ac8,29,arvalis_1,arvalis_1_1,1
966c3ebc6,41,arvalis_1,arvalis_1_2,0
967982605,48,arvalis_1,arvalis_1_3,0
967c63659,82,arvalis_1,arvalis_1_5,1
967ff723d,85,ethz_1,ethz_1_5,4
9694225d3,46,arvalis_3,arvalis_3_3,0
96b19d664,33,rres_1,rres_1_2,1
96b872ec8,80,ethz_1,ethz_1_5,2
96bf13ac5,62,rres_1,rres_1_4,1
96c9c8e23,25,arvalis_3,arvalis_3_1,2
96db737c8,62,ethz_1,ethz_1_4,3
96e14c7cd,26,arvalis_3,arvalis_3_1,0
96efbda67,55,arvalis_3,arvalis_3_3,2
96fa00d50,46,arvalis_1,arvalis_1_3,1
96fa7bbcb,28,arvalis_1,arvalis_1_1,2
97316e61d,14,arvalis_3,arvalis_3_0,0
97372d371,20,arvalis_3,arvalis_3_1,2
974b78929,13,inrae_1,inrae_1_0,2
975c97e30,40,arvalis_1,arvalis_1_2,2
9764d9f54,15,inrae_1,inrae_1_1,4
976746c7d,44,arvalis_1,arvalis_1_2,2
976d1eb84,28,arvalis_3,arvalis_3_1,1
97788b3ae,14,arvalis_2,arvalis_2_0,1
9780d64f5,50,ethz_1,ethz_1_3,1
97851b9c6,44,arvalis_1,arvalis_1_2,3
9785e4e53,69,ethz_1,ethz_1_4,4
9790095bb,75,arvalis_1,arvalis_1_5,4
97b19f207,75,ethz_1,ethz_1_5,3
97ba6330a,15,arvalis_3,arvalis_3_1,0
97f0e1800,36,arvalis_1,arvalis_1_2,4
980c88da5,23,arvalis_2,arvalis_2_1,4
9832f05e1,64,rres_1,rres_1_4,3
9858d67dc,34,arvalis_1,arvalis_1_2,2
988a60e6e,63,rres_1,rres_1_4,1
98ce36a93,66,rres_1,rres_1_4,3
98db75bde,54,arvalis_1,arvalis_1_3,0
990188afc,25,arvalis_1,arvalis_1_1,0
990c1777d,18,arvalis_2,arvalis_2_1,4
994ec0471,26,arvalis_3,arvalis_3_1,0
997a7cf9b,14,arvalis_3,arvalis_3_0,2
9983d297c,42,arvalis_1,arvalis_1_2,4
99886a700,66,rres_1,rres_1_4,0
9988ee066,89,arvalis_3,arvalis_3_5,1
999645d8a,43,arvalis_3,arvalis_3_2,4
999d9d27d,28,usask_1,usask_1_1,3
99d221ffe,81,ethz_1,ethz_1_5,2
99d5eb61c,46,arvalis_1,arvalis_1_3,4
99e092761,47,arvalis_1,arvalis_1_3,3
99f9c7b01,31,arvalis_1,arvalis_1_2,2
9a11f9b1d,53,ethz_1,ethz_1_3,2
9a1947520,67,ethz_1,ethz_1_4,1
9a30dd802,18,inrae_1,inrae_1_1,3
9a34996be,34,arvalis_1,arvalis_1_2,2
9a3fe7557,69,ethz_1,ethz_1_4,2
9a50eab86,76,ethz_1,ethz_1_5,2
9a591b677,58,ethz_1,ethz_1_3,2
9a87c92e7,56,arvalis_1,arvalis_1_3,4
9a9f42302,20,arvalis_2,arvalis_2_1,0
9aa0487b0,74,ethz_1,ethz_1_4,1
9aa5dec56,41,rres_1,rres_1_2,2
9ab4727a2,37,arvalis_1,arvalis_1_2,1
9ad34dab3,23,arvalis_1,arvalis_1_1,0
9adbfe503,16,inrae_1,inrae_1_1,0
9adca8ff8,30,arvalis_1,arvalis_1_2,2
9ae3752f9,37,arvalis_1,arvalis_1_2,3
9aea92dce,72,ethz_1,ethz_1_4,1
9b260d538,35,arvalis_1,arvalis_1_2,1
9b4ad2587,36,arvalis_1,arvalis_1_2,2
9b58d4c4e,57,ethz_1,ethz_1_3,2
9b783b776,25,inrae_1,inrae_1_1,3
9ba7810c6,54,arvalis_3,arvalis_3_3,2
9bbee18cc,73,ethz_1,ethz_1_4,4
9bc09acf1,37,rres_1,rres_1_2,2
9bccf7e53,59,arvalis_3,arvalis_3_3,2
9bedf6645,33,usask_1,usask_1_2,3
9c01f3217,41,arvalis_3,arvalis_3_2,4
9c0466c9f,49,arvalis_1,arvalis_1_3,3
9c05c8d56,67,ethz_1,ethz_1_4,3
9c29fd766,27,arvalis_1,arvalis_1_1,4
9c527c135,52,arvalis_1,arvalis_1_3,3
9c72bafb6,57,rres_1,rres_1_3,4
9c832432c,8,arvalis_3,arvalis_3_0,3
9cadbf983,25,arvalis_3,arvalis_3_1,4
9cb0a5504,13,arvalis_2,arvalis_2_0,4
9cd2ec689,63,ethz_1,ethz_1_4,4
9ce6888c9,36,arvalis_3,arvalis_3_2,2
9d0eb23a0,68,ethz_1,ethz_1_4,3
9d0f63de7,75,ethz_1,ethz_1_5,1
9d137bb37,33,usask_1,usask_1_2,3
9d63ad423,26,inrae_1,inrae_1_1,1
9d78cb5d0,34,arvalis_1,arvalis_1_2,4
9d8a3a164,42,arvalis_1,arvalis_1_2,2
9d8f6d301,12,inrae_1,inrae_1_0,0
9d9b579c6,73,ethz_1,ethz_1_4,3
9dcba0cab,16,arvalis_2,arvalis_2_1,3
9ddb20382,59,arvalis_1,arvalis_1_3,4
9e15ceea4,61,arvalis_1,arvalis_1_4,0
9e21e7969,0,unknown,unknown_0,0
9e264ff04,32,arvalis_1,arvalis_1_2,2
9e29f753b,4,arvalis_3,arvalis_3_0,1
9e4780f8b,21,arvalis_2,arvalis_2_1,4
9e50af3ab,85,ethz_1,ethz_1_5,1
9e5f98ad5,24,arvalis_2,arvalis_2_1,4
9ea2ef32b,12,arvalis_3,arvalis_3_0,1
9eadd4800,15,inrae_1,inrae_1_1,1
9ebdbabff,29,arvalis_1,arvalis_1_1,0
9ed44dd50,36,arvalis_1,arvalis_1_2,4
9eeec6b45,7,arvalis_3,arvalis_3_0,3
9ef3c0a46,35,arvalis_3,arvalis_3_2,3
9efadd5cd,43,rres_1,rres_1_2,2
9f1723100,42,arvalis_3,arvalis_3_2,0
9f1d83913,81,ethz_1,ethz_1_5,1
9f2963463,58,ethz_1,ethz_1_3,4
9f528c76b,65,ethz_1,ethz_1_4,4
9f5a0c829,54,arvalis_1,arvalis_1_3,3
9f63a1b8f,62,ethz_1,ethz_1_4,2
9f682802c,78,arvalis_1,arvalis_1_5,0
9f8c17c70,34,ethz_1,ethz_1_2,3
9fbe82f43,82,ethz_1,ethz_1_5,4
9fd01faae,39,arvalis_1,arvalis_1_2,2
9fd1b7929,17,arvalis_3,arvalis_3_1,0
9fe944c85,75,ethz_1,ethz_1_5,4
a024116dc,36,rres_1,rres_1_2,0
a047ef30d,81,ethz_1,ethz_1_5,3
a06241eb3,95,arvalis_1,arvalis_1_6,2
a06a8b39f,45,arvalis_3,arvalis_3_3,2
a06dbb0fd,42,rres_1,rres_1_2,1
a099be857,70,ethz_1,ethz_1_4,0
a0ae5ad8e,39,arvalis_1,arvalis_1_2,4
a0b9b2399,75,ethz_1,ethz_1_5,2
a0c25ba9c,55,arvalis_1,arvalis_1_3,0
a0d6d5690,37,usask_1,usask_1_2,4
a0e06275c,84,ethz_1,ethz_1_5,3
a0f951ca5,87,arvalis_1,arvalis_1_5,3
a1092f6d4,23,arvalis_1,arvalis_1_1,3
a119a31fb,95,arvalis_1,arvalis_1_6,4
a127f3085,51,arvalis_3,arvalis_3_3,3
a1321ca95,30,usask_1,usask_1_2,1
a134e203f,38,arvalis_1,arvalis_1_2,4
a13c89a7f,28,arvalis_1,arvalis_1_1,4
a17a4335c,72,ethz_1,ethz_1_4,0
a17be4ebe,67,ethz_1,ethz_1_4,3
a18ff674f,73,rres_1,rres_1_4,2
a1da0dfe1,35,arvalis_1,arvalis_1_2,0
a1ecd6a63,58,ethz_1,ethz_1_3,3
a1fcb07dd,21,arvalis_3,arvalis_3_1,0
a20516192,58,ethz_1,ethz_1_3,2
a20b36593,42,arvalis_1,arvalis_1_2,2
a22cdd5eb,35,usask_1,usask_1_2,1
a23558330,35,arvalis_1,arvalis_1_2,0
a245ab7f9,44,arvalis_1,arvalis_1_2,4
a2895c1eb,72,ethz_1,ethz_1_4,2
a28a4ad8c,22,arvalis_2,arvalis_2_1,0
a28af8f95,72,ethz_1,ethz_1_4,0
a28d1eb6d,73,ethz_1,ethz_1_4,1
a28dcf45d,39,arvalis_1,arvalis_1_2,0
a2b9aabde,43,arvalis_1,arvalis_1_2,4
a2cc1210b,61,arvalis_3,arvalis_3_4,3
a2d3f8588,25,arvalis_2,arvalis_2_1,0
a2e7fd80f,56,rres_1,rres_1_3,1
a30ad4024,44,arvalis_3,arvalis_3_2,2
a326e7d8e,19,arvalis_3,arvalis_3_1,4
a332a2aeb,45,usask_1,usask_1_3,1
a346a6b04,52,ethz_1,ethz_1_3,3
a34a8c2cc,39,arvalis_1,arvalis_1_2,2
a36608629,70,ethz_1,ethz_1_4,0
a3695f973,37,arvalis_1,arvalis_1_2,1
a3773af88,48,rres_1,rres_1_3,1
a39887dc2,26,arvalis_2,arvalis_2_1,3
a3b44bbfc,56,arvalis_1,arvalis_1_3,2
a3bc2d2ec,20,inrae_1,inrae_1_1,1
a3bcd1d0f,15,arvalis_3,arvalis_3_1,4
a3c24fcd4,17,inrae_1,inrae_1_1,2
a3c792f9a,20,arvalis_3,arvalis_3_1,0
a3ce975cd,0,unknown,unknown_0,0
a3cf26f70,35,arvalis_1,arvalis_1_2,0
a3ec4d1d3,28,arvalis_1,arvalis_1_1,3
a3ed252a3,62,ethz_1,ethz_1_4,3
a3f40a01f,36,arvalis_1,arvalis_1_2,4
a4084fc8c,66,ethz_1,ethz_1_4,0
a40ab0738,52,arvalis_1,arvalis_1_3,2
a41c48f1a,80,ethz_1,ethz_1_5,3
a44424f39,42,arvalis_1,arvalis_1_2,0
a44840527,14,arvalis_3,arvalis_3_0,1
a44b0ece4,47,rres_1,rres_1_3,4
a45f016c2,38,arvalis_3,arvalis_3_2,3
a489c82f1,61,ethz_1,ethz_1_4,3
a4ac9094c,51,arvalis_1,arvalis_1_3,1
a4b64deca,30,arvalis_1,arvalis_1_2,1
a4bce62ff,59,ethz_1,ethz_1_3,3
a4be48060,65,ethz_1,ethz_1_4,0
