,x1,y1,x2,y2,image_id
34275,2227.0,1724.0,2309.0,1826.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34276,2301.0,1669.0,2361.0,1745.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34277,2316.0,1797.0,2394.0,1858.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34278,2357.0,1896.0,2408.0,1957.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34279,2458.0,1820.0,2535.0,1899.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34280,2520.0,1993.0,2573.0,2048.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34281,2607.0,1990.0,2688.0,2048.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34282,2433.0,1656.0,2491.0,1760.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34283,2500.0,1650.0,2591.0,1717.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34284,2408.0,1539.0,2465.0,1585.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34285,2214.0,1521.0,2275.0,1586.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34286,2087.0,1576.0,2156.0,1645.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34287,2098.0,1405.0,2153.0,1473.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34288,2327.0,1438.0,2383.0,1489.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34289,2373.0,1379.0,2429.0,1432.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34290,2438.0,1411.0,2530.0,1480.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34291,2533.0,1512.0,2594.0,1646.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34292,2656.0,1480.0,2741.0,1567.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34293,2290.0,1323.0,2369.0,1384.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34294,2252.0,1259.0,2307.0,1329.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34295,2203.0,1024.0,2300.0,1051.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34296,2487.0,1090.0,2555.0,1178.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34297,2664.0,1024.0,2724.0,1059.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34298,2782.0,1024.0,2900.0,1042.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34299,2778.0,1074.0,2833.0,1126.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34300,2787.0,1145.0,2835.0,1226.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34301,2869.0,1089.0,2945.0,1189.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34302,3018.0,1024.0,3072.0,1133.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34303,2924.0,1024.0,3009.0,1073.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34304,2874.0,1245.0,2962.0,1310.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34305,2695.0,1269.0,2738.0,1324.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34306,2731.0,1263.0,2783.0,1334.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34307,2788.0,1345.0,2852.0,1398.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34308,2756.0,1425.0,2834.0,1479.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34309,2753.0,1506.0,2825.0,1593.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34310,2823.0,1502.0,2877.0,1563.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34311,2850.0,1423.0,2920.0,1521.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34312,2900.0,1388.0,2942.0,1442.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34313,2971.0,1426.0,3048.0,1489.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34314,2987.0,1302.0,3039.0,1372.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34315,2949.0,1528.0,3035.0,1597.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34316,2686.0,1669.0,2780.0,1774.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34317,2795.0,1765.0,2828.0,1836.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34318,2867.0,1836.0,2944.0,1966.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34319,2715.0,1554.0,2785.0,1639.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34320,2673.0,1835.0,2784.0,1907.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34321,2741.0,1900.0,2812.0,1972.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34322,2950.0,1947.0,3069.0,2015.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34323,3040.0,1639.0,3072.0,1694.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
34324,2924.0,1199.0,3070.0,1303.0,arvalis_1_768a74e08_8a5c7ac65_5f27c9778_acb011afd_6f4d09643_8af3fc5af
45725,132.0,198.0,439.0,496.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45726,12.0,335.0,117.0,413.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45727,0.0,182.0,82.0,263.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45728,130.0,104.0,215.0,178.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45729,421.0,179.0,542.0,256.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45730,563.0,216.0,717.0,331.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45731,536.0,118.0,591.0,188.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45732,609.0,101.0,741.0,181.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45733,657.0,0.0,826.0,129.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45734,927.0,22.0,1024.0,141.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45735,425.0,18.0,638.0,98.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45736,0.0,0.0,62.0,125.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45737,724.0,207.0,808.0,281.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45738,826.0,188.0,970.0,268.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45739,964.0,217.0,1024.0,292.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45740,891.0,269.0,986.0,407.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45741,802.0,309.0,1024.0,376.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45742,762.0,660.0,921.0,755.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45743,962.0,680.0,1024.0,768.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45744,837.0,975.0,907.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45745,844.0,835.0,942.0,905.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45746,750.0,980.0,821.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45747,691.0,926.0,764.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45748,482.0,937.0,559.0,1021.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45749,385.0,776.0,458.0,845.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45750,264.0,578.0,368.0,651.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45751,156.0,578.0,272.0,666.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45752,210.0,681.0,293.0,759.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45753,242.0,723.0,330.0,784.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45754,269.0,835.0,353.0,873.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45755,18.0,770.0,96.0,822.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45756,0.0,920.0,71.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45757,115.0,872.0,172.0,940.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45758,354.0,850.0,415.0,937.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45759,379.0,920.0,446.0,983.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45760,171.0,887.0,344.0,972.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45761,267.0,966.0,355.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45762,95.0,967.0,150.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45763,638.0,644.0,686.0,685.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45764,174.0,845.0,231.0,893.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
45765,594.0,168.0,704.0,237.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50349,1024.0,217.0,1056.0,292.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50350,1024.0,309.0,1057.0,376.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50351,1111.0,403.0,1189.0,479.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50352,1070.0,257.0,1136.0,339.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50353,1196.0,137.0,1287.0,201.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50354,1075.0,130.0,1199.0,209.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50355,1285.0,137.0,1334.0,200.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50356,1041.0,35.0,1118.0,128.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50357,1024.0,680.0,1041.0,768.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50358,1122.0,735.0,1242.0,801.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50359,1210.0,666.0,1288.0,742.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50360,1248.0,535.0,1309.0,670.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50361,1336.0,460.0,1482.0,588.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50362,1500.0,334.0,1588.0,661.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50363,1510.0,695.0,1584.0,765.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50364,1637.0,611.0,1710.0,698.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50365,1752.0,616.0,1816.0,690.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50366,1699.0,734.0,1796.0,827.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50367,1616.0,687.0,1692.0,772.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50368,1370.0,730.0,1463.0,815.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50369,1327.0,876.0,1424.0,935.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50370,1708.0,870.0,1780.0,912.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50371,1656.0,927.0,1759.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50372,1766.0,913.0,1831.0,1018.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50373,1367.0,950.0,1441.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50374,1452.0,1006.0,1522.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50375,1141.0,998.0,1263.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50376,1025.0,750.0,1077.0,801.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50377,1912.0,941.0,1980.0,998.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50378,1830.0,849.0,1876.0,925.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50379,1944.0,894.0,2048.0,997.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50380,2019.0,905.0,2048.0,950.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50381,1805.0,348.0,2048.0,413.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50382,1982.0,226.0,2048.0,317.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50383,1764.0,170.0,1870.0,275.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50384,1321.0,145.0,1508.0,315.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50385,1544.0,145.0,1628.0,221.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50386,1646.0,28.0,1723.0,115.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50387,1420.0,40.0,1492.0,140.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50388,1476.0,71.0,1583.0,128.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50389,1937.0,98.0,2016.0,182.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50390,1947.0,0.0,2028.0,75.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50391,1207.0,202.0,1283.0,276.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50392,1511.0,512.0,1583.0,673.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50393,1077.0,339.0,1149.0,392.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50394,1878.0,922.0,1941.0,1013.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
50395,1820.0,953.0,1888.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33385,2048.0,905.0,2101.0,950.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33386,2064.0,852.0,2150.0,920.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33387,2067.0,748.0,2190.0,854.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33388,2071.0,660.0,2157.0,779.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33389,2250.0,777.0,2327.0,872.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33390,2048.0,348.0,2079.0,413.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33391,2127.0,316.0,2198.0,396.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33392,2144.0,419.0,2270.0,492.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33393,2048.0,226.0,2091.0,317.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33394,2048.0,0.0,2123.0,98.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33395,2161.0,0.0,2217.0,54.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33396,2241.0,32.0,2343.0,76.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33397,2320.0,39.0,2400.0,123.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33398,2341.0,183.0,2413.0,254.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33399,2230.0,289.0,2303.0,353.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33400,2359.0,642.0,2436.0,738.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33401,2447.0,340.0,2561.0,423.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33402,2508.0,215.0,2584.0,287.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33403,2403.0,130.0,2503.0,200.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33404,2530.0,169.0,2606.0,230.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33405,2654.0,151.0,2727.0,223.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33406,2633.0,29.0,2734.0,98.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33407,2384.0,47.0,2469.0,97.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33408,2464.0,41.0,2624.0,128.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33409,2791.0,62.0,2890.0,129.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33410,2806.0,285.0,2909.0,363.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33411,2676.0,287.0,2760.0,355.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33412,2692.0,378.0,2764.0,444.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33413,2769.0,333.0,2836.0,399.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33414,2603.0,275.0,2670.0,351.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33415,2686.0,784.0,2839.0,866.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33416,2657.0,855.0,2785.0,939.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33417,2428.0,866.0,2506.0,945.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33418,2525.0,943.0,2620.0,1022.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33419,2583.0,883.0,2640.0,929.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33420,2908.0,995.0,3002.0,1024.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33421,3030.0,81.0,3072.0,169.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33422,3032.0,216.0,3072.0,317.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
33423,2728.0,874.0,2877.0,942.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35205,837.0,1024.0,907.0,1063.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35206,750.0,1024.0,821.0,1049.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35207,691.0,1024.0,764.0,1119.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35208,478.0,1027.0,571.0,1104.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35209,493.0,1101.0,578.0,1165.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35210,527.0,1259.0,622.0,1318.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35211,776.0,1268.0,840.0,1339.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35212,659.0,1324.0,762.0,1397.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35213,698.0,1376.0,976.0,1476.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35214,267.0,1024.0,355.0,1103.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
35215,294.0,1052.0,384.0,1186.0,arvalis_1_5ccb447e6_1c6e42234_f279ed35d_7f4f977bf_a3b44bbfc_6b2a591e8
